2885|^|SEC___TOTAL LMMS___00709448-0079-M08|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
2886|^|SEC___TOTAL LMMS___00709448-0079-M09|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
2887|^|SEC___TOTAL LMMS___00709448-0079-M10|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
2888|^|SEC___TOTAL LMMS___00709448-0079-M11|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total LMMS"",""Label"":""Total LMMS""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
2889|^|SEC___TOTAL MONOMER___00709448-0079-M01|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
2890|^|SEC___TOTAL MONOMER___00709448-0079-M02|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
2891|^|SEC___TOTAL MONOMER___00709448-0079-M03|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
2892|^|SEC___TOTAL MONOMER___00709448-0079-M04|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
2893|^|SEC___TOTAL MONOMER___00709448-0079-M05|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
2894|^|SEC___TOTAL MONOMER___00709448-0079-M06|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
2895|^|SEC___TOTAL MONOMER___00709448-0079-M07|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
2896|^|SEC___TOTAL MONOMER___00709448-0079-M08|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
2897|^|SEC___TOTAL MONOMER___00709448-0079-M09|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
2898|^|SEC___TOTAL MONOMER___00709448-0079-M10|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
2899|^|SEC___TOTAL MONOMER___00709448-0079-M11|^|"[{""Name"":""SEC"",""Label"":""SEC""},{""Name"":""Total Monomer"",""Label"":""Total Monomer""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
2900|^|SUCROSE___SUCROSE___00709448-0079-M01|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
2901|^|SUCROSE___SUCROSE___00709448-0079-M02|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
2902|^|SUCROSE___SUCROSE___00709448-0079-M03|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
2903|^|SUCROSE___SUCROSE___00709448-0079-M04|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
2904|^|SUCROSE___SUCROSE___00709448-0079-M05|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
2905|^|SUCROSE___SUCROSE___00709448-0079-M06|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
2906|^|SUCROSE___SUCROSE___00709448-0079-M07|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
2907|^|SUCROSE___SUCROSE___00709448-0079-M08|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
2908|^|SUCROSE___SUCROSE___00709448-0079-M09|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
2909|^|SUCROSE___SUCROSE___00709448-0079-M10|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
2910|^|SUCROSE___SUCROSE___00709448-0079-M11|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose"",""Label"":""Sucrose""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
2911|^|SUCROSE___SUCROSE - REP___00709448-0079-M01|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M01"",""Label"":""00709448-0079-M01""}]"
2912|^|SUCROSE___SUCROSE - REP___00709448-0079-M02|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M02"",""Label"":""00709448-0079-M02""}]"
2913|^|SUCROSE___SUCROSE - REP___00709448-0079-M03|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M03"",""Label"":""00709448-0079-M03""}]"
2914|^|SUCROSE___SUCROSE - REP___00709448-0079-M04|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M04"",""Label"":""00709448-0079-M04""}]"
2915|^|SUCROSE___SUCROSE - REP___00709448-0079-M05|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M05"",""Label"":""00709448-0079-M05""}]"
2916|^|SUCROSE___SUCROSE - REP___00709448-0079-M06|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M06"",""Label"":""00709448-0079-M06""}]"
2917|^|SUCROSE___SUCROSE - REP___00709448-0079-M07|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M07"",""Label"":""00709448-0079-M07""}]"
2918|^|SUCROSE___SUCROSE - REP___00709448-0079-M08|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M08"",""Label"":""00709448-0079-M08""}]"
2919|^|SUCROSE___SUCROSE - REP___00709448-0079-M09|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M09"",""Label"":""00709448-0079-M09""}]"
2920|^|SUCROSE___SUCROSE - REP___00709448-0079-M10|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M10"",""Label"":""00709448-0079-M10""}]"
2921|^|SUCROSE___SUCROSE - REP___00709448-0079-M11|^|"[{""Name"":""SUCROSE"",""Label"":""SUCROSE""},{""Name"":""Sucrose - rep"",""Label"":""Sucrose - rep""},{""Name"":""00709448-0079-M11"",""Label"":""00709448-0079-M11""}]"
2922|^|STEP|^|"[{""Name"":""Step"",""Label"":""Step""}]"
2923|^|DATE|^|"[{""Name"":""Date"",""Label"":""Date""}]"
2924|^|STEP|^|"[{""Name"":""Step"",""Label"":""Step""}]"
2925|^|DATE|^|"[{""Name"":""Date"",""Label"":""Date""}]"
2926|^|STEP|^|"[{""Name"":""Step"",""Label"":""Step""}]"
2927|^|DATE|^|"[{""Name"":""Date"",""Label"":""Date""}]"
3101|^|APPEARANCE (CLARITY)___APPEARANCE (CLARITY)|^|"[{""Name"":""Appearance (Clarity)"",""Label"":""Appearance (Clarity)""},{""Name"":""Appearance (Clarity)"",""Label"":""Appearance (Clarity)""}]"
3102|^|APPEARANCE (COLORATION)___APPEARANCE (COLORATION)|^|"[{""Name"":""Appearance (Coloration)"",""Label"":""Appearance (Coloration)""},{""Name"":""Appearance (Coloration)"",""Label"":""Appearance (Coloration)""}]"
3103|^|APPEARANCE (VISIBLE PARTICULATES)___APPEARANCE (VISIBLE PARTICULATES)|^|"[{""Name"":""Appearance (Visible Particulates)"",""Label"":""Appearance (Visible Particulates)""},{""Name"":""Appearance (Visible Particulates)"",""Label"":""Appearance (Visible Particulates)""}]"
3104|^|CGE (NON-REDUCING)___FRAGMENTS|^|"[{""Name"":""CGE (Non-Reducing)"",""Label"":""CGE (Non-Reducing)""},{""Name"":""Fragments"",""Label"":""Fragments""}]"
3105|^|CGE (NON-REDUCING)___INTACT IGG|^|"[{""Name"":""CGE (Non-Reducing)"",""Label"":""CGE (Non-Reducing)""},{""Name"":""Intact IgG"",""Label"":""Intact IgG""}]"
3106|^|CGE (REDUCING)___FRAGMENTS|^|"[{""Name"":""CGE (Reducing)"",""Label"":""CGE (Reducing)""},{""Name"":""Fragments"",""Label"":""Fragments""}]"
3107|^|CGE (REDUCING)___HEAVY CHAIN + LIGHT CHAIN|^|"[{""Name"":""CGE (Reducing)"",""Label"":""CGE (Reducing)""},{""Name"":""Heavy Chain + Light Chain"",""Label"":""Heavy Chain + Light Chain""}]"
3108|^|CGE (REDUCING)___OTHER|^|"[{""Name"":""CGE (Reducing)"",""Label"":""CGE (Reducing)""},{""Name"":""Other"",""Label"":""Other""}]"
3109|^|ENDOTOXIN___ENDOTOXIN|^|"[{""Name"":""Endotoxin"",""Label"":""Endotoxin""},{""Name"":""Endotoxin"",""Label"":""Endotoxin""}]"
3110|^|INHIBITION ASSAY___RELATIVE POTENCY|^|"[{""Name"":""Inhibition Assay"",""Label"":""Inhibition Assay""},{""Name"":""Relative Potency"",""Label"":""Relative Potency""}]"
3111|^|PARTICULATE MATTER IN INJECTIONS___SUBVISIBLE PARTICLES >= 10 M|^|"[{""Name"":""Particulate Matter in Injections"",""Label"":""Particulate Matter in Injections""},{""Name"":""Subvisible Particles >= 10 \u00b5m"",""Label"":""Subvisible Particles >= 10 \u00b5m""}]"
3112|^|PARTICULATE MATTER IN INJECTIONS___SUBVISIBLE PARTICLES >= 25 M|^|"[{""Name"":""Particulate Matter in Injections"",""Label"":""Particulate Matter in Injections""},{""Name"":""Subvisible Particles >= 25 \u00b5m"",""Label"":""Subvisible Particles >= 25 \u00b5m""}]"
3113|^|SE-HPLC___HMMS|^|"[{""Name"":""SE-HPLC"",""Label"":""SE-HPLC""},{""Name"":""HMMS"",""Label"":""HMMS""}]"
3114|^|SE-HPLC___MONOMER|^|"[{""Name"":""SE-HPLC"",""Label"":""SE-HPLC""},{""Name"":""Monomer"",""Label"":""Monomer""}]"
3115|^|STERILITY___STERILITY|^|"[{""Name"":""Sterility"",""Label"":""Sterility""},{""Name"":""Sterility"",""Label"":""Sterility""}]"
3116|^|UV SPECTROSCOPY___PROTEIN CONCENTRATION|^|"[{""Name"":""UV Spectroscopy"",""Label"":""UV Spectroscopy""},{""Name"":""Protein Concentration"",""Label"":""Protein Concentration""}]"
3117|^|ICE___ACIDIC SPECIES|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Acidic Species"",""Label"":""Acidic Species""}]"
3118|^|ICE___BASIC SPECIES|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Basic Species"",""Label"":""Basic Species""}]"
3119|^|ICE___CHARGE ISOFORMS|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Charge Isoforms"",""Label"":""Charge Isoforms""}]"
3120|^|ICE___MAIN SPECIES|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Main Species"",""Label"":""Main Species""}]"
3121|^|PH___PH|^|"[{""Name"":""pH"",""Label"":""pH""},{""Name"":""pH"",""Label"":""pH""}]"
3122|^|CGE (NON-REDUCING)___OTHER|^|"[{""Name"":""CGE (Non-Reducing)"",""Label"":""CGE (Non-Reducing)""},{""Name"":""Other"",""Label"":""Other""}]"
3123|^|CONTAINER CLOSURE INTEGRITY___DYE INGRESS|^|"[{""Name"":""Container Closure Integrity"",""Label"":""Container Closure Integrity""},{""Name"":""Dye Ingress"",""Label"":""Dye Ingress""}]"
3182|^|APPEARANCE (CLARITY)___APPEARANCE (CLARITY)|^|"[{""Name"":""Appearance (Clarity)"",""Label"":""Appearance (Clarity)""},{""Name"":""Appearance (Clarity)"",""Label"":""Appearance (Clarity)""}]"
3183|^|APPEARANCE (COLORATION)___APPEARANCE (COLORATION)|^|"[{""Name"":""Appearance (Coloration)"",""Label"":""Appearance (Coloration)""},{""Name"":""Appearance (Coloration)"",""Label"":""Appearance (Coloration)""}]"
3184|^|APPEARANCE (VISIBLE PARTICULATES)___APPEARANCE (VISIBLE PARTICULATES)|^|"[{""Name"":""Appearance (Visible Particulates)"",""Label"":""Appearance (Visible Particulates)""},{""Name"":""Appearance (Visible Particulates)"",""Label"":""Appearance (Visible Particulates)""}]"
3185|^|CGE (NON-REDUCING)___FRAGMENTS|^|"[{""Name"":""CGE (Non-Reducing)"",""Label"":""CGE (Non-Reducing)""},{""Name"":""Fragments"",""Label"":""Fragments""}]"
3186|^|CGE (NON-REDUCING)___INTACT IGG|^|"[{""Name"":""CGE (Non-Reducing)"",""Label"":""CGE (Non-Reducing)""},{""Name"":""Intact IgG"",""Label"":""Intact IgG""}]"
3187|^|CGE (REDUCING)___FRAGMENTS|^|"[{""Name"":""CGE (Reducing)"",""Label"":""CGE (Reducing)""},{""Name"":""Fragments"",""Label"":""Fragments""}]"
3188|^|CGE (REDUCING)___HEAVY CHAIN + LIGHT CHAIN|^|"[{""Name"":""CGE (Reducing)"",""Label"":""CGE (Reducing)""},{""Name"":""Heavy Chain + Light Chain"",""Label"":""Heavy Chain + Light Chain""}]"
3189|^|CGE (REDUCING)___OTHER|^|"[{""Name"":""CGE (Reducing)"",""Label"":""CGE (Reducing)""},{""Name"":""Other"",""Label"":""Other""}]"
3190|^|ENDOTOXIN___ENDOTOXIN|^|"[{""Name"":""Endotoxin"",""Label"":""Endotoxin""},{""Name"":""Endotoxin"",""Label"":""Endotoxin""}]"
3191|^|INHIBITION ASSAY___RELATIVE POTENCY|^|"[{""Name"":""Inhibition Assay"",""Label"":""Inhibition Assay""},{""Name"":""Relative Potency"",""Label"":""Relative Potency""}]"
3192|^|PARTICULATE MATTER IN INJECTIONS___SUBVISIBLE PARTICLES >= 10 M|^|"[{""Name"":""Particulate Matter in Injections"",""Label"":""Particulate Matter in Injections""},{""Name"":""Subvisible Particles >= 10 \u00b5m"",""Label"":""Subvisible Particles >= 10 \u00b5m""}]"
3193|^|PARTICULATE MATTER IN INJECTIONS___SUBVISIBLE PARTICLES >= 25 M|^|"[{""Name"":""Particulate Matter in Injections"",""Label"":""Particulate Matter in Injections""},{""Name"":""Subvisible Particles >= 25 \u00b5m"",""Label"":""Subvisible Particles >= 25 \u00b5m""}]"
3194|^|SE-HPLC___HMMS|^|"[{""Name"":""SE-HPLC"",""Label"":""SE-HPLC""},{""Name"":""HMMS"",""Label"":""HMMS""}]"
3195|^|SE-HPLC___MONOMER|^|"[{""Name"":""SE-HPLC"",""Label"":""SE-HPLC""},{""Name"":""Monomer"",""Label"":""Monomer""}]"
3196|^|STERILITY___STERILITY|^|"[{""Name"":""Sterility"",""Label"":""Sterility""},{""Name"":""Sterility"",""Label"":""Sterility""}]"
3197|^|UV SPECTROSCOPY___PROTEIN CONCENTRATION|^|"[{""Name"":""UV Spectroscopy"",""Label"":""UV Spectroscopy""},{""Name"":""Protein Concentration"",""Label"":""Protein Concentration""}]"
3198|^|ICE___ACIDIC SPECIES|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Acidic Species"",""Label"":""Acidic Species""}]"
3199|^|ICE___BASIC SPECIES|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Basic Species"",""Label"":""Basic Species""}]"
3200|^|ICE___CHARGE ISOFORMS|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Charge Isoforms"",""Label"":""Charge Isoforms""}]"
3201|^|ICE___MAIN SPECIES|^|"[{""Name"":""iCE"",""Label"":""iCE""},{""Name"":""Main Species"",""Label"":""Main Species""}]"
3202|^|PH___PH|^|"[{""Name"":""pH"",""Label"":""pH""},{""Name"":""pH"",""Label"":""pH""}]"
3203|^|CGE (NON-REDUCING)___OTHER|^|"[{""Name"":""CGE (Non-Reducing)"",""Label"":""CGE (Non-Reducing)""},{""Name"":""Other"",""Label"":""Other""}]"
3204|^|CONTAINER CLOSURE INTEGRITY___DYE INGRESS|^|"[{""Name"":""Container Closure Integrity"",""Label"":""Container Closure Integrity""},{""Name"":""Dye Ingress"",""Label"":""Dye Ingress""}]"
3205|^|APPEARANCE_COMBO___CLARITY___00705945-0293-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3206|^|APPEARANCE_COMBO___CLARITY___00705945-0293-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3207|^|APPEARANCE_COMBO___CLARITY___00705945-0293-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3208|^|APPEARANCE_COMBO___CLARITY___00705945-0293-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Clarity"",""Label"":""Clarity""},{""Name"":""00705945-0293-M04"",""Label"":""00705945-0293-M04""}]"
3209|^|APPEARANCE_COMBO___COLOR___00705945-0293-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color"",""Label"":""Color""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3210|^|APPEARANCE_COMBO___COLOR___00705945-0293-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color"",""Label"":""Color""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3211|^|APPEARANCE_COMBO___COLOR___00705945-0293-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color"",""Label"":""Color""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3212|^|APPEARANCE_COMBO___COLOR___00705945-0293-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color"",""Label"":""Color""},{""Name"":""00705945-0293-M04"",""Label"":""00705945-0293-M04""}]"
3213|^|APPEARANCE_COMBO___COLOR HUE___00705945-0293-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Hue"",""Label"":""Color Hue""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3214|^|APPEARANCE_COMBO___COLOR HUE___00705945-0293-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Hue"",""Label"":""Color Hue""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3215|^|APPEARANCE_COMBO___COLOR HUE___00705945-0293-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Hue"",""Label"":""Color Hue""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3216|^|APPEARANCE_COMBO___COLOR HUE___00705945-0293-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Hue"",""Label"":""Color Hue""},{""Name"":""00705945-0293-M04"",""Label"":""00705945-0293-M04""}]"
3217|^|APPEARANCE_COMBO___COLOR INTENSITY___00705945-0293-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Intensity"",""Label"":""Color Intensity""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3218|^|APPEARANCE_COMBO___COLOR INTENSITY___00705945-0293-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Intensity"",""Label"":""Color Intensity""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3219|^|APPEARANCE_COMBO___COLOR INTENSITY___00705945-0293-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Intensity"",""Label"":""Color Intensity""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3220|^|APPEARANCE_COMBO___COLOR INTENSITY___00705945-0293-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Color Intensity"",""Label"":""Color Intensity""},{""Name"":""00705945-0293-M04"",""Label"":""00705945-0293-M04""}]"
3221|^|APPEARANCE_COMBO___REFERENCE SUSPENSION___00705945-0293-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Reference Suspension"",""Label"":""Reference Suspension""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3222|^|APPEARANCE_COMBO___REFERENCE SUSPENSION___00705945-0293-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Reference Suspension"",""Label"":""Reference Suspension""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3223|^|APPEARANCE_COMBO___REFERENCE SUSPENSION___00705945-0293-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Reference Suspension"",""Label"":""Reference Suspension""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3224|^|APPEARANCE_COMBO___REFERENCE SUSPENSION___00705945-0293-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Reference Suspension"",""Label"":""Reference Suspension""},{""Name"":""00705945-0293-M04"",""Label"":""00705945-0293-M04""}]"
3225|^|APPEARANCE_COMBO___VISIBLE PARTICLES___00705945-0293-M01|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Visible Particles"",""Label"":""Visible Particles""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3226|^|APPEARANCE_COMBO___VISIBLE PARTICLES___00705945-0293-M02|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Visible Particles"",""Label"":""Visible Particles""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3227|^|APPEARANCE_COMBO___VISIBLE PARTICLES___00705945-0293-M03|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Visible Particles"",""Label"":""Visible Particles""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3228|^|APPEARANCE_COMBO___VISIBLE PARTICLES___00705945-0293-M04|^|"[{""Name"":""APPEARANCE_COMBO"",""Label"":""APPEARANCE_COMBO""},{""Name"":""Visible Particles"",""Label"":""Visible Particles""},{""Name"":""00705945-0293-M04"",""Label"":""00705945-0293-M04""}]"
3229|^|BIOASSAY_ELISA___RELATIVE POTENCY___00705945-0293-M01|^|"[{""Name"":""BIOASSAY_ELISA"",""Label"":""BIOASSAY_ELISA""},{""Name"":""Relative Potency"",""Label"":""Relative Potency""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3230|^|BIOASSAY_ELISA___SPECIFIC ACTIVITY___00705945-0293-M01|^|"[{""Name"":""BIOASSAY_ELISA"",""Label"":""BIOASSAY_ELISA""},{""Name"":""Specific Activity"",""Label"":""Specific Activity""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3231|^|CGE_NONREDUCED___% FRAGMENTS___00705945-0293-M01|^|"[{""Name"":""CGE_NONREDUCED"",""Label"":""CGE_NONREDUCED""},{""Name"":""% Fragments"",""Label"":""% Fragments""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
3232|^|CGE_NONREDUCED___% FRAGMENTS___00705945-0293-M02|^|"[{""Name"":""CGE_NONREDUCED"",""Label"":""CGE_NONREDUCED""},{""Name"":""% Fragments"",""Label"":""% Fragments""},{""Name"":""00705945-0293-M02"",""Label"":""00705945-0293-M02""}]"
3233|^|CGE_NONREDUCED___% FRAGMENTS___00705945-0293-M03|^|"[{""Name"":""CGE_NONREDUCED"",""Label"":""CGE_NONREDUCED""},{""Name"":""% Fragments"",""Label"":""% Fragments""},{""Name"":""00705945-0293-M03"",""Label"":""00705945-0293-M03""}]"
3234|^|CGE_NONREDUCED___% IGG___00705945-0293-M01|^|"[{""Name"":""CGE_NONREDUCED"",""Label"":""CGE_NONREDUCED""},{""Name"":""% IgG"",""Label"":""% IgG""},{""Name"":""00705945-0293-M01"",""Label"":""00705945-0293-M01""}]"
